time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
203300,2026-04-08 12:18:44,39.8651589619202,-76.1562853625533,8.2021,,,666.58487730184,9.514436,0,97.048559536,778.38585168,36,5,6.306,756.47989330184,98.097116,23.0181126,163.744755896,0,0,0,245.5, 0.4, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.154,3.152,0,0,0,0,7.431,75.2,666.58487730184,8.2021,6,P-GPS,
203400,2026-04-08 12:18:44,39.8651589676746,-76.156285422495,8.2021,,,666.58487730184,9.514436,0,97.03740468,778.40225588,36,5,6.306,756.47989330184,98.097116,23.0181126,163.744755896,0,0,0,245.5, 1, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.154,3.152,0,0,0,0,7.431,75.2,666.58487730184,8.2021,6,P-GPS,
203500,2026-04-08 12:18:44,39.8651589498438,-76.1562854869396,8.2021,,,666.58487730184,9.514436,0,97.03248342,778.42194092,36,5,6.306,756.47989330184,98.097116,23.0181126,163.744755896,0,0,0,245.5, 1.7, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.154,3.152,0,0,0,0,7.431,75.2,666.58487730184,8.2021,6,P-GPS,
203600,2026-04-08 12:18:44,39.8651589015564,-76.1562855534128,8.2021,,,666.58487730184,9.514436,0,97.036420428,778.44818764,36,5,6.306,756.47989330184,98.097116,23.0181126,163.744755896,0,0,0,245.4, 2, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.154,3.152,0,0,0,0,7.431,75.2,666.58487730184,8.2021,6,P-GPS,
203700,2026-04-08 12:18:44,39.8651588484421,-76.1562856203765,8.2021,,,666.58487730184,9.514436,0,97.041997856,778.47443436,36,5,6.306,756.47989330184,98.097116,23.0181126,163.744755896,0,0,0,245.4, 2.1, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.154,3.152,0,0,0,0,7.431,75.2,666.58487730184,8.2021,6,P-GPS,
203800,2026-04-08 12:18:44,39.8651588069573,-76.156285694362,8.2021,,,666.58487730184,9.514436,0,97.042654024,778.50068108,36,5,6.306,756.47989330184,98.097116,23.0181126,163.744755896,0,0,0,245.6, 2.5, 0.3,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.154,3.152,0,0,0,0,7.431,75.2,666.58487730184,8.2021,6,P-GPS,
203900,2026-04-08 12:18:44,39.86515877669,-76.1562857653829,8.2021,,,666.58487730184,9.514436,0,97.040357436,778.52364696,36,5,6.306,756.47989330184,98.097116,23.0181126,163.744755896,0,0,0,245.5, 3, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.154,3.152,0,0,0,0,7.431,75.2,666.58487730184,8.2021,6,P-GPS,
204000,2026-04-08 12:18:44,39.8651587501842,-76.1562858183697,8.2021,,,666.58487730184,9.514436,0,97.040029352,778.54005116,36,5,6.306,756.47989330184,98.097116,23.0181126,163.744755896,0,0,0,245.4, 2.9, 0,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.154,3.152,0,0,0,0,7.431,75.2,666.58487730184,8.2021,6,P-GPS,
204100,2026-04-08 12:18:44,39.8651587279902,-76.1562858520744,8.2021,,,666.58487730184,9.514436,0,97.041341688,778.55317452,36,5,6.306,756.47989330184,98.097116,23.0181126,163.744755896,0,0,0,245.5, 2.8, 0.3,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.154,3.152,0,0,0,0,7.431,75.2,666.58487730184,8.2021,6,P-GPS,
204200,2026-04-08 12:18:45,39.8651587070331,-76.1562858770632,8.2021,,,666.58487730184,9.514436,0,97.043638276,778.56301704,36,5,6.306,756.47989330184,98.097116,23.0181126,163.744755896,0,0,0,245.5, 2.7, 0,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.154,3.152,0,0,0,0,7.431,75.2,666.58487730184,8.2021,6,P-GPS,
204300,2026-04-08 12:18:45,39.8651586839632,-76.1562858899478,8.2021,,,666.58487730184,9.514436,0,97.048559536,778.57285956,36,5,6.29,756.47989330184,98.097116,23.0181126,163.744755896,0,0,0,245.5, 2.7, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.155,3.147,0,0,0,0,8.036,75.2,666.58487730184,8.2021,6,P-GPS,
204400,2026-04-08 12:18:45,39.8651586677816,-76.1562858985747,8.2021,,,666.58487730184,9.514436,0,97.05216846,778.57942124,36,5,6.29,756.47989330184,98.097116,23.0181126,163.744755896,0,0,0,245.4, 2.7, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.155,3.147,0,0,0,0,8.036,75.2,666.58487730184,8.2021,6,P-GPS,
204500,2026-04-08 12:18:45,39.8651586556712,-76.1562859082269,8.2021,,,666.58487730184,9.514436,0,97.054136964,778.58598292,36,5,6.29,756.47989330184,98.097116,23.0181126,163.744755896,0,0,0,245.4, 2.8, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.155,3.147,0,0,0,0,8.036,75.2,666.58487730184,8.2021,6,P-GPS,
204600,2026-04-08 12:18:45,39.8651586462405,-76.1562859148699,8.2021,,,666.58487730184,9.514436,0,97.056105468,778.58926376,36,5,6.29,756.47989330184,98.097116,23.0181126,163.744755896,0,0,0,245.4, 2.7, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.155,3.147,0,0,0,0,8.036,75.2,666.58487730184,8.2021,6,P-GPS,
204700,2026-04-08 12:18:45,39.8651586433031,-76.1562859120834,8.2021,,,666.58487730184,9.514436,0,97.057417804,778.58926376,36,5,6.29,756.47989330184,98.097116,23.0181126,163.744755896,0,0,0,245.3, 2.7, 0,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.155,3.147,0,0,0,0,8.036,75.2,666.58487730184,8.2021,6,P-GPS,
204800,2026-04-08 12:18:45,39.8651586396615,-76.156285905084,8.2021,,,666.58487730184,9.514436,0,97.059714392,778.5925446,36,5,6.29,756.47989330184,98.097116,23.0181126,163.744755896,0,0,0,245.4, 2.6, 0.3,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.155,3.147,0,0,0,0,8.036,75.2,666.58487730184,8.2021,6,P-GPS,
204900,2026-04-08 12:18:45,39.8651586449867,-76.1562858976609,8.2021,,,666.58487730184,9.514436,0,97.059058224,778.59582544,36,5,6.29,756.47989330184,98.097116,23.0181126,163.744755896,0,0,0,245.5, 2.4, 0,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.155,3.147,0,0,0,0,8.036,75.2,666.58487730184,8.2021,6,P-GPS,
205000,2026-04-08 12:18:45,39.8651586611855,-76.1562858860693,8.2021,,,666.58487730184,9.514436,0,97.056105468,778.60238712,36,5,6.29,756.47989330184,98.097116,23.0181126,163.744755896,0,0,0,245.5, 2.4, -0.1,0,0,1024,1024,1154,1024,0,0,20,0,279.9,-4.4,0,16,3.155,3.147,0,0,0,0,8.036,75.2,666.58487730184,8.2021,6,P-GPS,
205100,2026-04-08 12:18:46,39.8651586765426,-76.1562858687042,8.2021,,,666.58487730184,9.514436,0,97.054136964,778.6089488,36,5,6.29,756.47989330184,98.097116,23.0181126,163.744755896,0,0,0,245.5, 2.3, -0.5,0,0,1024,1024,1636,1024,0,0,93,0,279.9,-4.4,0,16,3.155,3.147,0,0,0,0,8.036,75.2,666.58487730184,8.2021,6,P-GPS,
205200,2026-04-08 12:18:46,39.8651586878801,-76.1562858424449,8.2021,,,666.58487730184,9.514436,0,97.055121216,778.61879132,36,5,6.29,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-0.223694,245.5, 1.7, -0.4,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.155,3.147,0,0,0,0,8.036,75.2,666.58487730184,8.2021,6,P-GPS,
205300,2026-04-08 12:18:46,39.8651586861115,-76.156285807916,8.2021,,,666.58487730184,9.514436,0,97.061026728,778.62863384,36,5,6.31,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-1.11847,245.6, -0.1, -0.4,0,0,1024,1024,1684,1026,0,0,100,0,279.9,-4.4,0,16,3.155,3.147,0,0,0,0,6.797,75.38,666.58487730184,8.2021,6,P-GPS,
205400,2026-04-08 12:18:46,39.8651586635766,-76.1562857964828,8.530184,,,666.91296130184,9.84252,0,97.069556912,778.63519552,36,5,6.31,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-2.23694,245.5, 1.4, 0,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.155,3.147,0,0,0,0,6.797,75.38,666.91296130184,8.530184,6,P-GPS,
205500,2026-04-08 12:18:46,39.8651586440152,-76.156285790624,8.858268,,,667.24104530184,10.170604,0,97.076446676,778.64503804,36,5,6.31,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-3.35541,245.5, 3.7, -0.4,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.155,3.147,0,0,0,0,6.797,75.38,667.24104530184,8.858268,6,P-GPS,
205600,2026-04-08 12:18:46,39.8651586391768,-76.1562857384002,9.514436,,,667.89721330184,10.826772,0.223694,97.085961112,778.6581614,36,5,6.31,756.47989330184,98.097116,23.0181126,163.744755896,0,0.223694,-4.697574,245.6, 3.5, -0.5,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.155,3.147,0,0,0,0,6.797,75.38,667.89721330184,9.514436,6,P-GPS,
205700,2026-04-08 12:18:46,39.8651586487702,-76.1562856319655,10.170604,,,668.55338130184,11.48294,0.223694,97.100068724,778.68768896,36,5,6.31,756.47989330184,98.097116,23.0181126,163.744755896,0,0.223694,-5.816044,245.5, 1.9, 0,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.155,3.147,0,0,0,0,6.797,75.38,668.55338130184,10.170604,6,P-GPS,
205800,2026-04-08 12:18:46,39.8651586672625,-76.1562855388396,11.154856,,,669.53763330184,12.467192,0.223694,97.109255076,778.71393568,35,5,6.31,756.47989330184,98.097116,23.0181126,163.744755896,0,0.223694,-6.934514,245.3, 1, 0.8,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.155,3.147,0,0,0,0,6.797,75.38,669.53763330184,11.154856,6,P-GPS,
205900,2026-04-08 12:18:46,39.8651586940198,-76.15628548642,12.467192,,,670.84996930184,13.779528,0,97.10958316,778.73362072,35,5,6.31,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-7.82929,245.5, 1.9, 0,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.155,3.147,0,0,0,0,6.797,75.38,670.84996930184,12.467192,6,P-GPS,
206000,2026-04-08 12:18:46,39.8651587169834,-76.1562854764905,13.779528,,,672.16230530184,15.091864,0,97.104333816,778.74346324,35,5,6.31,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-8.94776,245.3, 2.8, 0,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.155,3.147,0,0,0,0,6.797,75.38,672.16230530184,13.779528,6,P-GPS,
206100,2026-04-08 12:18:47,39.8651587484507,-76.1562854640202,15.091864,,,673.47464130184,16.4042,0.223694,97.096787884,778.75330576,35,5,6.31,756.47989330184,98.097116,23.0181126,163.744755896,0,0.223694,-10.06623,245.3, 2.9, 0,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.155,3.147,0,0,0,0,6.797,75.38,673.47464130184,15.091864,6,P-GPS,
206200,2026-04-08 12:18:47,39.8651587866705,-76.1562854439723,16.732284,,,675.11506130184,18.04462,0.223694,97.088585784,778.76970996,35,5,6.31,756.47989330184,98.097116,23.0181126,163.744755896,0,0.223694,-10.961006,245.5, 2.2, 0,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.155,3.147,0,0,0,0,6.797,75.38,675.11506130184,16.732284,6,P-GPS,
206300,2026-04-08 12:18:47,39.865158825784,-76.1562854227433,18.372704,,,676.75548130184,19.68504,0.223694,97.0800556,778.78283332,35,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0.223694,-12.079476,245.3, 1.7, 0.4,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.155,3.148,0,0,0,0,14.252,75.38,676.75548130184,18.372704,6,P-GPS,
206400,2026-04-08 12:18:47,39.8651588700359,-76.1562853812088,20.341208,,,678.72398530184,21.32546,0.223694,97.07349392,778.8057992,36,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0.223694,-12.750558,245.4, 1.1, 0.3,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.155,3.148,0,0,0,0,14.252,75.38,678.72398530184,20.341208,6,P-GPS,
206500,2026-04-08 12:18:47,39.8651589178959,-76.1562853686315,22.309712,,,680.69248930184,22.96588,0.223694,97.061026728,778.8222034,36,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0.223694,-12.974252,245.4, 0.4, -0.2,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.155,3.148,0,0,0,0,14.252,75.38,680.69248930184,22.309712,6,P-GPS,
206600,2026-04-08 12:18:47,39.8651589426018,-76.156285366689,24.278216,,,682.66099330184,24.934384,0,97.05380888,778.83204592,36,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-13.197946,245.4, 0.6, -0.3,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.155,3.148,0,0,0,0,14.252,75.38,682.66099330184,24.278216,6,P-GPS,
206700,2026-04-08 12:18:47,39.8651589367118,-76.1562853766928,26.24672,,,684.62949730184,27.230972,0,97.054136964,778.83532676,36,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-13.197946,245.5, 1.2, 0,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.155,3.148,0,0,0,0,14.252,75.38,684.62949730184,26.24672,6,P-GPS,
206800,2026-04-08 12:18:47,39.8651589282987,-76.1562853898417,28.215224,,,686.59800130184,29.199476,0,97.054465048,778.8386076,36,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-13.197946,245.5, 1, 0.2,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.155,3.148,0,0,0,0,14.252,75.38,686.59800130184,28.215224,6,P-GPS,
206900,2026-04-08 12:18:47,39.8651589198665,-76.1562853998457,30.183728,,,688.56650530184,31.16798,0,97.0554493,778.84516928,36,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-13.42164,245.4, 1.2, 0.4,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.155,3.148,0,0,0,0,14.252,75.38,688.56650530184,30.183728,6,P-GPS,
207000,2026-04-08 12:18:47,39.8651589108009,-76.156285378443,32.152232,,,690.53500930184,33.464568,0,97.061682896,778.85173096,36,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-13.42164,245.4, 0.9, 0.5,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.155,3.148,0,0,0,0,14.252,75.38,690.53500930184,32.152232,6,P-GPS,
207100,2026-04-08 12:18:48,39.8651589017505,-76.1562853582422,34.120736,,,692.50351330184,35.761156,0,97.067588408,778.85829264,36,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-13.42164,245.5, 0.7, 0.9,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.155,3.148,0,0,0,0,14.252,75.38,692.50351330184,34.120736,6,P-GPS,
207200,2026-04-08 12:18:48,39.8651588900555,-76.1562853934588,36.417324,,,694.80010130184,37.72966,0,97.06529182,778.86813516,36,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-13.42164,245.7, 1.4, 0.3,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.155,3.148,0,0,0,0,14.252,75.38,694.80010130184,36.417324,6,P-GPS,
207300,2026-04-08 12:18:48,39.8651588755792,-76.1562854482487,38.057744,,,696.44052130184,40.026248,0,97.061026728,778.88453936,36,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-13.42164,245.5, 1.3, -0.1,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.004,2.995,0,0,0,0,14.252,75.38,696.44052130184,38.057744,6,P-GPS,
207400,2026-04-08 12:18:48,39.8651588628538,-76.1562854544197,40.354332,,,698.73710930184,42.322836,0,97.063979484,778.8878202,36,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-13.42164,245.4, 1.4, -0.1,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.004,2.995,0,0,0,0,14.252,75.38,698.73710930184,40.354332,6,P-GPS,
207500,2026-04-08 12:18:48,39.8651588675467,-76.1562854721153,42.322836,,,700.70561330184,44.29134,0,97.059714392,778.89438188,36,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-13.42164,245.5, 0.8, 0.8,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.004,2.995,0,0,0,0,14.252,75.38,700.70561330184,42.322836,6,P-GPS,
207600,2026-04-08 12:18:48,39.8651588796777,-76.1562854653572,44.29134,,,702.67411730184,46.259844,0,97.05708972,778.89766272,36,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-13.42164,245.4, 0.8, 1.2,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.004,2.995,0,0,0,0,14.252,75.38,702.67411730184,44.29134,6,P-GPS,
207700,2026-04-08 12:18:48,39.8651589019267,-76.156285446651,46.587928,,,704.97070530184,48.556432,0,97.053480796,778.90750524,36,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-13.42164,245.4, 1, 1.3,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.004,2.995,0,0,0,0,14.252,75.38,704.97070530184,46.587928,6,P-GPS,
207800,2026-04-08 12:18:48,39.8651589375053,-76.1562854322244,48.556432,,,706.93920930184,50.85302,0,97.044950612,778.92390944,36,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-13.645334,245.4, 0.9, 0.8,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.004,2.995,0,0,0,0,14.252,75.38,706.93920930184,48.556432,6,P-GPS,
207900,2026-04-08 12:18:48,39.8651589756784,-76.1562854145215,50.524936,,,708.90771330184,52.821524,0,97.036420428,778.9370328,36,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-13.645334,245.5, 0.3, 0.6,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.004,2.995,0,0,0,0,14.252,75.38,708.90771330184,50.524936,6,P-GPS,
208000,2026-04-08 12:18:48,39.8651590067729,-76.1562854235672,52.49344,,,710.87621730184,55.118112,0,97.025593656,778.95015616,36,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-13.645334,245.3, 0.2, 0.4,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.004,2.995,0,0,0,0,14.252,75.38,710.87621730184,52.49344,6,P-GPS,
208100,2026-04-08 12:18:48,39.8651590333003,-76.1562855114152,54.461944,,,712.84472130184,57.4147,0,97.003612028,778.97640288,36,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-13.42164,245.3, 0.7, 0.3,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.004,2.995,0,0,0,0,14.252,75.38,712.84472130184,54.461944,6,P-GPS,
208200,2026-04-08 12:18:49,39.8651590478879,-76.1562855903902,56.758532,,,715.14130930184,59.383204,0,96.98655166,778.99936876,35,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-13.42164,245.4, 1.7, 0.3,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.004,2.995,0,0,0,0,14.252,75.38,715.14130930184,56.758532,6,P-GPS,
208300,2026-04-08 12:18:49,39.8651590560336,-76.1562856562577,58.727036,,,717.10981330184,61.351708,0,96.973756384,779.01577296,35,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-13.42164,245.5, 2.1, -0.6,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.038,3.034,0,0,0,0,14.252,75.38,717.10981330184,58.727036,6,P-GPS,
208400,2026-04-08 12:18:49,39.8651590590592,-76.1562857013262,60.69554,,,719.07831730184,63.648296,0,96.965882368,779.02889632,36,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-13.42164,245.6, 2.2, -0.3,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.038,3.034,0,0,0,0,14.252,75.38,719.07831730184,60.69554,6,P-GPS,
208500,2026-04-08 12:18:49,39.8651590577753,-76.1562856914929,62.664044,,,721.04682130184,65.944884,0,96.967522788,779.03217716,36,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-13.42164,245.4, 1.8, 0.5,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.038,3.034,0,0,0,0,14.252,75.38,721.04682130184,62.664044,6,P-GPS,
208600,2026-04-08 12:18:49,39.8651590543602,-76.1562856297194,64.960632,,,723.34340930184,67.913388,0,96.97834956,779.04858136,36,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-13.42164,245.3, 1.2, 0.4,0,0,1024,1024,1684,1024,0,0,100,0,279.9,-4.4,0,16,3.038,3.034,0,0,0,0,14.252,75.38,723.34340930184,64.960632,6,P-GPS,
208700,2026-04-08 12:18:49,39.8651590314139,-76.1562855821903,66.929136,,,725.31191330184,69.881892,0,96.992785256,779.06498556,36,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-13.42164,245.4, 1.1, 0.6,0,0,1024,1024,852,1024,0,0,-26,0,279.9,-4.4,0,16,3.038,3.034,0,0,0,0,14.252,75.38,725.31191330184,66.929136,6,P-GPS,
208800,2026-04-08 12:18:49,39.8651589638218,-76.1562854960075,68.89764,,,727.28041730184,71.850396,0,97.026905992,779.1010748,35,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0.223694,-13.197946,245.5, 0.8, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.038,3.034,0,0,0,0,14.252,75.38,727.28041730184,68.89764,6,P-GPS,
208900,2026-04-08 12:18:49,39.8651588938422,-76.1562854446441,71.194228,,,729.57700530184,73.8189,0,97.056105468,779.13060236,35,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-13.197946,245.5, 0.9, 2.4,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.038,3.034,0,0,0,0,14.252,75.38,729.57700530184,71.194228,6,P-GPS,
209000,2026-04-08 12:18:49,39.8651588198082,-76.1562854188933,73.162732,,,731.54550930184,74.475068,0,97.082352188,779.15684908,36,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-12.750558,245.2, 2, 1.1,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.038,3.034,0,0,0,0,14.252,75.38,731.54550930184,73.162732,6,P-GPS,
209100,2026-04-08 12:18:49,39.8651587627796,-76.156285398603,74.803152,,,733.18592930184,74.475068,0,97.102693396,779.17981496,36,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-12.079476,245.3, 2.2, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.038,3.034,0,0,0,0,14.252,75.38,733.18592930184,74.803152,6,P-GPS,
209200,2026-04-08 12:18:50,39.8651587060249,-76.1562853534794,76.771656,,,735.15443330184,74.475068,0,97.126971612,779.20278084,36,5,6.064,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-11.408394,245.4, 1.8, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.038,3.034,0,0,0,0,14.252,75.38,735.15443330184,76.771656,6,P-GPS,
209300,2026-04-08 12:18:50,39.8651586488569,-76.1562853020017,78.412076,,,736.79485330184,74.475068,0,97.152562164,779.22902756,36,5,6.072,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-10.737312,245.5, 1.4, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.055,3.045,0,0,0,0,13.381,75.38,736.79485330184,78.412076,6,P-GPS,
209400,2026-04-08 12:18:50,39.8651585679134,-76.1562852711202,80.052496,,,738.43527330184,74.475068,0,97.18176164,779.25855512,36,5,6.072,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-10.06623,245.4, 1.4, 1.1,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.055,3.045,0,0,0,0,13.381,75.38,738.43527330184,80.052496,6,P-GPS,
209500,2026-04-08 12:18:50,39.8651585163426,-76.1562852792919,81.364832,,,739.74760930184,74.475068,0,97.195869252,779.27824016,36,5,6.072,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-9.395148,245.4, 2.6, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.055,3.045,0,0,0,0,13.381,75.38,739.74760930184,81.364832,6,P-GPS,
209600,2026-04-08 12:18:50,39.8651584944211,-76.1562852931259,82.677168,,,741.05994530184,74.475068,0,97.200134344,779.28808268,36,5,6.072,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-8.500372,245.5, 3.2, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.055,3.045,0,0,0,0,13.381,75.38,741.05994530184,82.677168,6,P-GPS,
209700,2026-04-08 12:18:50,39.8651584898301,-76.1562853128651,83.989504,,,742.37228130184,74.475068,0,97.198493924,779.29136352,36,5,6.072,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-7.82929,245.5, 2.8, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.055,3.045,0,0,0,0,13.381,75.38,742.37228130184,83.989504,6,P-GPS,
209800,2026-04-08 12:18:50,39.8651585205897,-76.1562853449971,85.30184,,,743.68461730184,74.475068,0,97.184058228,779.30776772,36,5,6.072,756.47989330184,98.097116,23.0181126,163.744755896,0,0,-6.934514,245.4, 2.4, 1,0,0,1024,1024,1024,1024,0,0,0,0,279.9,-4.4,0,16,3.055,3.045,0,0,0,0,13.381,75.38,743.68461730184,85.30184,6,P-GPS,
