session_id,session_dir,run_label,run_number,maneuver_name,protocol_category,protocol_order,maneuver_mode,benchmark_phase,maneuver_preroll_s,maneuver_duration_s,maneuver_settle_s,sample_index,time_s,pos_x_m,pos_y_m,pos_z_m,vel_x_mps,vel_y_mps,vel_z_mps,forward_speed_mps,lateral_speed_mps,horizontal_speed_mps,vertical_speed_mps,yaw_deg,pitch_deg,roll_deg,yaw_rate_degps,input_roll,input_pitch,input_throttle,input_yaw
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,44,0.899999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,45,0.919999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,46,0.939999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,47,0.959999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,48,0.979999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,49,0.999999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,50,1.019999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,51,1.039999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,52,1.059999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,53,1.079999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,54,1.099999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,55,1.119999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,56,1.139999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,57,1.159999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,58,1.179999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,59,1.199999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,60,1.219999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,61,1.239999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,62,1.259999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,63,1.279999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,64,1.299999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,65,1.319999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,66,1.339999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,67,1.359999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
session_20260402_133209,C:/Users/josh_fleming/AppData/LocalLow/DefaultCompany/DJI Drone Sim\BenchmarkRuns\session_20260402_133209,20260402_133237_run002,2,hover_hold,hover_hold,1,Normal,preroll,1.5,7,1.5,68,1.379999,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
